txn_id,customer_id,account_number,date_time,channel,direction,amount_naira,counterparty,counterparty_bank,narration,status,debited,beneficiary_credited,on_us,reversal_status,reversal_due,reversal_completed_at,reference,balance_after
TXN-005420,CUS-0439,9979594787,2026-07-26 00:12,POS,debit,7800,Filling Station (fictional),,POS purchase,successful,yes,,,,,,ENT529105944866,72200
TXN-002135,CUS-0174,9904061872,2026-07-26 00:32,POS,debit,7800,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT709239418974,2492200
TXN-000289,CUS-0024,9988281126,2026-07-26 00:48,WEB,debit,9900,QuickBuy Online (fictional),,Online card payment,successful,yes,,,,,,ENT382798878501,2490100
TXN-001690,CUS-0138,9902372961,2026-07-26 00:53,USSD,debit,500,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT840229518851,899500
TXN-003685,CUS-0298,9994675331,2026-07-26 00:58,WEB,debit,15000,StreamFlix (fictional),,Online card payment,successful,yes,,,,,,ENT933290453639,480000
TXN-002407,CUS-0196,9967074401,2026-07-26 01:05,POS,debit,45000,Filling Station (fictional),,POS purchase,successful,yes,,,,,,ENT731714407615,105000
TXN-000135,CUS-0012,9975177992,2026-07-26 01:14,WEB,debit,2500,QuickBuy Online (fictional),,Online card payment,successful,yes,,,,,,ENT646568816325,2497500
TXN-000862,CUS-0072,9904030042,2026-07-26 01:30,TRANSFER,debit,20000,Kemi O******e,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT968363452367,2480000
TXN-002013,CUS-0164,9963544644,2026-07-26 01:33,ATM,debit,10000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT863996963845,890000
TXN-004510,CUS-0366,9961438798,2026-07-26 01:44,TRANSFER,debit,20000,Funke I*e,Demo Microfinance Bank,Transfer,successful,yes,yes,,,,,ENT209551136741,60000
TXN-000208,CUS-0018,9946450604,2026-07-26 01:45,POS,debit,3500,StreamFlix (fictional),,POS purchase,successful,yes,,,,,,ENT535393224743,76500
TXN-005952,CUS-0482,9931572769,2026-07-26 02:03,WEB,debit,9900,Lekki Luxury Stores,,Online card payment,successful,yes,,,,,,ENT900014060019,70100
TXN-000513,CUS-0043,9985469059,2026-07-26 02:08,ATM,debit,10000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT998883930939,140000
TXN-005770,CUS-0467,9930828759,2026-07-26 02:18,POS,debit,7800,QuickBuy Online (fictional),,POS purchase,successful,yes,,,,,,ENT327681426082,2492200
TXN-000722,CUS-0060,9906424829,2026-07-26 02:23,TRANSFER,debit,10000,Emeka I***s,Demo Microfinance Bank,Transfer,successful,yes,yes,,,,,ENT558539123857,2490000
TXN-000601,CUS-0049,9996745219,2026-07-26 02:34,ATM,debit,20000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT321935740475,880000
TXN-003492,CUS-0282,9946306844,2026-07-26 02:37,TRANSFER,debit,10000,Yemisi E**t,Demo Microfinance Bank,Transfer,successful,yes,yes,,,,,ENT462972833995,883500
TXN-005159,CUS-0418,9975201362,2026-07-26 02:42,POS,debit,7800,QuickBuy Online (fictional),,POS purchase,successful,yes,,,,,,ENT200736996669,2457200
TXN-000723,CUS-0060,9906424829,2026-07-26 03:11,TRANSFER,debit,10000,Dayo O***o,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT387495442277,2480000
TXN-005219,CUS-0423,9996846104,2026-07-26 03:30,POS,debit,7800,Mama Put Kitchen,,POS purchase,successful,yes,,,,,,ENT857833909035,2492200
TXN-003867,CUS-0313,9946277869,2026-07-26 03:54,TRANSFER,debit,100000,Godwin A*****e,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT195588883445,2400000
TXN-005193,CUS-0421,9917263678,2026-07-26 04:03,USSD,debit,5000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT270007942028,30000
TXN-000986,CUS-0082,9942764129,2026-07-26 04:10,TRANSFER,debit,100000,Femi A***u,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT869063385282,300000
TXN-000408,CUS-0034,9918847918,2026-07-26 04:17,USSD,debit,5000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT797998236387,30000
TXN-003698,CUS-0299,9903987204,2026-07-26 04:40,WEB,debit,4500,QuickBuy Online (fictional),,Online card payment,successful,yes,,,,,,ENT738216293376,30500
TXN-000108,CUS-0009,9993319084,2026-07-26 05:27,USSD,debit,5000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT672635217197,2495000
TXN-002328,CUS-0190,9967378530,2026-07-26 05:44,POS,debit,12500,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT225662542628,887500
TXN-000415,CUS-0035,9955689832,2026-07-26 05:46,WEB,debit,15000,Lekki Luxury Stores,,Online card payment,successful,yes,,,,,,ENT463216289303,2445000
TXN-005887,CUS-0476,9990474627,2026-07-26 05:48,WEB,debit,9900,QuickBuy Online (fictional),,Online card payment,successful,yes,,,,,,ENT546190784290,2490100
TXN-000004,CUS-0001,9913998698,2026-07-26 06:33,POS,debit,1500,ShopRite-like Store (fictional),,POS purchase,successful,yes,,,,,,ENT822460048311,148500
TXN-002406,CUS-0196,9967074401,2026-07-26 06:45,ATM,debit,40000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT758686889733,65000
TXN-000967,CUS-0080,9903022502,2026-07-26 07:15,POS,debit,12500,StreamFlix (fictional),,POS purchase,successful,yes,,,,,,ENT656985382814,67500
TXN-000304,CUS-0025,9948452630,2026-07-26 07:17,POS,debit,7800,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT652496997018,292200
TXN-002516,CUS-0204,9937567822,2026-07-26 07:30,POS,debit,22000,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT345715353493,128000
TXN-005671,CUS-0459,9996173946,2026-07-26 07:55,TRANSFER,debit,35000,Adebayo A***u,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT120471460594,45000
TXN-005401,CUS-0437,9935652556,2026-07-26 08:07,TRANSFER,debit,35000,Ikenna O******i,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT559410701867,111500
TXN-004082,CUS-0332,9988059718,2026-07-26 08:40,POS,debit,7800,Filling Station (fictional),,POS purchase,successful,yes,,,,,,ENT431667103851,2492200
TXN-006139,CUS-0496,9992039930,2026-07-26 08:44,ATM,debit,10000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT748967977433,2490000
TXN-005677,CUS-0460,9955245029,2026-07-26 08:59,ATM,debit,40000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT736705890082,5000
TXN-002660,CUS-0216,9903471072,2026-07-26 09:11,TRANSFER,debit,50000,Ese A*******i,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT690720461056,2450000
TXN-003897,CUS-0316,9928767202,2026-07-26 09:11,USSD,debit,500,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT510376280650,899500
TXN-000789,CUS-0065,9977605538,2026-07-26 09:15,ATM,debit,40000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT242221742626,40000
TXN-004829,CUS-0391,9920137304,2026-07-26 10:13,ATM,debit,40000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT550701555679,489000
TXN-002489,CUS-0202,9914950549,2026-07-26 10:30,TRANSFER,debit,10000,Aisha N*******u,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT850954894119,2490000
TXN-000996,CUS-0083,9950496570,2026-07-26 11:09,ATM,debit,20000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT770546600997,130000
TXN-000522,CUS-0043,9985469059,2026-07-26 11:20,ATM,debit,10000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT876706579504,130000
TXN-003694,CUS-0299,9903987204,2026-07-26 11:35,POS,debit,1500,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT659993269681,29000
TXN-000840,CUS-0070,9980801000,2026-07-26 11:54,TRANSFER,debit,5000,Esther A***n,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT584567045201,395000
TXN-006046,CUS-0489,9904477391,2026-07-26 12:33,POS,debit,3500,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT690116071486,21500
TXN-001189,CUS-0098,9958025797,2026-07-26 12:36,ATM,debit,20000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT448095134188,378000
TXN-001330,CUS-0109,9926445274,2026-07-26 12:56,TRANSFER,debit,10000,Uche L***l,Demo Microfinance Bank,Transfer,successful,yes,yes,,,,,ENT869524965616,140000
TXN-003134,CUS-0252,9937906660,2026-07-26 13:11,POS,debit,45000,QuickBuy Online (fictional),,POS purchase,successful,yes,,,,,,ENT698339781040,355000
TXN-001340,CUS-0110,9951521657,2026-07-26 13:22,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT837530765141,2499000
TXN-002369,CUS-0193,9961766752,2026-07-26 13:50,POS,debit,45000,Lekki Luxury Stores,,POS purchase,successful,yes,,,,,,ENT914804302708,490000
TXN-002640,CUS-0214,9980024371,2026-07-26 13:56,POS,debit,7800,QuickBuy Online (fictional),,POS purchase,successful,yes,,,,,,ENT703276919152,892200
TXN-005126,CUS-0415,9933680819,2026-07-26 13:56,WEB,debit,2500,Lekki Luxury Stores,,Online card payment,successful,yes,,,,,,ENT250603869367,77500
TXN-004614,CUS-0374,9931151207,2026-07-26 14:11,TRANSFER,debit,50000,Emeka S****i,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT918340850106,10000
TXN-001350,CUS-0111,9960169676,2026-07-26 14:48,POS,debit,45000,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT960536811029,105000
TXN-005491,CUS-0445,9937220724,2026-07-26 15:06,POS,debit,22000,StreamFlix (fictional),,POS purchase,successful,yes,,,,,,ENT858712270240,58000
TXN-000962,CUS-0080,9903022502,2026-07-26 15:39,ATM,debit,10000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT189679954854,57500
TXN-001213,CUS-0100,9919172290,2026-07-26 15:53,ATM,debit,10000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT430534173385,2490000
TXN-002894,CUS-0234,9902167309,2026-07-26 15:53,TRANSFER,debit,10000,Folake C****u,Demo Microfinance Bank,Transfer,successful,yes,yes,,,,,ENT903980124641,2490000
TXN-004969,CUS-0402,9957851156,2026-07-26 16:00,WEB,debit,4500,StreamFlix (fictional),,Online card payment,successful,yes,,,,,,ENT643350643631,75500
TXN-004358,CUS-0354,9973080669,2026-07-26 16:06,ATM,debit,40000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT248547390217,105000
TXN-000990,CUS-0082,9942764129,2026-07-26 16:13,POS,debit,1500,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT109639003707,298500
TXN-005088,CUS-0412,9954372850,2026-07-26 16:26,POS,debit,7800,Lekki Luxury Stores,,POS purchase,successful,yes,,,,,,ENT683316305443,392200
TXN-000555,CUS-0046,9968179223,2026-07-26 16:43,TRANSFER,debit,100000,Sani O***o,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT729680935693,800000
TXN-005593,CUS-0453,9912705740,2026-07-26 16:51,USSD,debit,2000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT868848780997,398000
TXN-002418,CUS-0197,9999876763,2026-07-26 16:52,USSD,debit,2000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT847236236246,398000
TXN-003849,CUS-0312,9975337207,2026-07-26 17:05,TRANSFER,debit,35000,Titilayo E****g,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT202469589310,100000
TXN-000008,CUS-0001,9913998698,2026-07-26 17:20,TRANSFER,debit,5000,Victor O******e,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT401947049188,143500
TXN-001360,CUS-0111,9960169676,2026-07-26 17:42,POS,debit,12500,QuickBuy Online (fictional),,POS purchase,successful,yes,,,,,,ENT657693667243,92500
TXN-005558,CUS-0450,9931478410,2026-07-26 18:25,TRANSFER,debit,35000,Uche N*******u,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT894037262490,365000
TXN-003827,CUS-0310,9928648156,2026-07-26 18:32,USSD,debit,500,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT724432995507,149500
TXN-002672,CUS-0217,9923754061,2026-07-26 18:38,ATM,debit,40000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT361600488302,495000
TXN-000316,CUS-0026,9905154382,2026-07-26 18:40,POS,debit,45000,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT429685492700,105000
TXN-002938,CUS-0237,9969336506,2026-07-26 19:53,POS,debit,12500,Mama Put Kitchen,,POS purchase,successful,yes,,,,,,ENT336084325965,22500
TXN-005835,CUS-0472,9933859016,2026-07-26 20:00,POS,debit,7800,QuickBuy Online (fictional),,POS purchase,successful,yes,,,,,,ENT400330769998,872200
TXN-001051,CUS-0087,9967779214,2026-07-26 20:10,TRANSFER,debit,100000,Chinedu B****e,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT345557542170,800000
TXN-004806,CUS-0390,9910397222,2026-07-26 20:28,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT792105600381,399000
TXN-003834,CUS-0311,9977866026,2026-07-26 20:40,POS,debit,1500,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT960849068020,78500
TXN-005367,CUS-0435,9996618422,2026-07-26 21:04,POS,debit,3500,Filling Station (fictional),,POS purchase,successful,yes,,,,,,ENT382978577236,146500
TXN-000778,CUS-0064,9901461338,2026-07-26 21:07,ATM,debit,40000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT517804803764,495000
TXN-004123,CUS-0335,9937290469,2026-07-26 21:08,TRANSFER,debit,100000,Victor C****u,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT661248063745,800000
TXN-001260,CUS-0104,9910528659,2026-07-26 21:12,POS,debit,12500,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT380886493786,67500
TXN-003413,CUS-0275,9916289439,2026-07-26 21:26,POS,debit,1500,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT942357747049,33500
TXN-003552,CUS-0287,9969449775,2026-07-26 21:30,USSD,debit,2000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT606356257772,11000
TXN-002121,CUS-0173,9937785973,2026-07-26 21:34,TRANSFER,debit,20000,Esther A*****o,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT697539374009,876500
TXN-006172,CUS-0499,9952647161,2026-07-26 22:15,POS,debit,12500,StreamFlix (fictional),,POS purchase,successful,yes,,,,,,ENT294898636977,22500
TXN-003165,CUS-0255,9927357934,2026-07-26 22:55,POS,debit,22000,QuickBuy Online (fictional),,POS purchase,successful,yes,,,,,,ENT530814450004,875500
TXN-004724,CUS-0383,9903971634,2026-07-26 22:57,TRANSFER,debit,20000,Ifeanyi O******e,Sample Savings Bank,Transfer,successful,yes,yes,,,,,ENT524760366253,870000
TXN-005313,CUS-0431,9985406888,2026-07-26 22:57,POS,debit,12500,Mama Put Kitchen,,POS purchase,successful,yes,,,,,,ENT965558278299,2487500
TXN-002334,CUS-0190,9967378530,2026-07-26 22:59,POS,debit,7800,ShopRite-like Store (fictional),,POS purchase,successful,yes,,,,,,ENT140791280079,879700
TXN-004970,CUS-0402,9957851156,2026-07-26 23:12,TRANSFER,debit,100000,Folake F*****a,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT920102624625,475500
TXN-002188,CUS-0178,9914176590,2026-07-26 23:18,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT501585431902,149000
TXN-004927,CUS-0399,9942983565,2026-07-26 23:20,POS,debit,3500,Bolt-like Rides (fictional),,POS purchase,successful,yes,,,,,,ENT217044396621,396500
TXN-002686,CUS-0218,9910818187,2026-07-26 23:26,POS,debit,22000,Lekki Luxury Stores,,POS purchase,successful,yes,,,,,,ENT442710760574,13000
TXN-004482,CUS-0364,9924622145,2026-07-26 23:29,USSD,debit,500,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT780222225283,899500
TXN-002081,CUS-0170,9942564933,2026-07-26 23:36,POS,debit,12500,Filling Station (fictional),,POS purchase,successful,yes,,,,,,ENT334247730816,375000
TXN-000515,CUS-0043,9985469059,2026-07-26 23:40,TRANSFER,debit,10000,Hauwa I*e,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT737402627886,120000
TXN-002523,CUS-0205,9904236164,2026-07-26 23:43,USSD,debit,500,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT387229931168,34500
TXN-003567,CUS-0288,9972097656,2026-07-26 23:47,POS,debit,3500,QuickBuy Online (fictional),,POS purchase,successful,yes,,,,,,ENT235122090735,2496500
TXN-004911,CUS-0398,9963495400,2026-07-27 00:05,TRANSFER,debit,100000,Rukayya A*****e,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT358809590971,300000
TXN-001946,CUS-0159,9941946065,2026-07-27 00:14,POS,debit,3500,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT506155423358,76500
TXN-000925,CUS-0077,9956378276,2026-07-27 00:24,WEB,debit,4500,Lekki Luxury Stores,,Online card payment,successful,yes,,,,,,ENT467585569487,75500
TXN-003813,CUS-0309,9907735405,2026-07-27 00:44,WEB,debit,9900,QuickBuy Online (fictional),,Online card payment,successful,yes,,,,,,ENT858349173596,390100
TXN-003025,CUS-0243,9951135288,2026-07-27 00:55,POS,debit,3500,QuickBuy Online (fictional),,POS purchase,successful,yes,,,,,,ENT693491687874,31500
TXN-003862,CUS-0313,9946277869,2026-07-27 01:11,POS,debit,22000,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT481461338664,2378000
TXN-004894,CUS-0396,9979503876,2026-07-27 01:33,POS,debit,12500,Filling Station (fictional),,POS purchase,successful,yes,,,,,,ENT947390508326,137500
TXN-000807,CUS-0067,9964668631,2026-07-27 01:40,TRANSFER,debit,35000,Mercy O***o,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT831407926338,495500
TXN-000273,CUS-0023,9902145842,2026-07-27 01:46,ATM,debit,40000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT747479653623,27200
TXN-005907,CUS-0478,9926098818,2026-07-27 02:30,POS,debit,12500,Lekki Luxury Stores,,POS purchase,successful,yes,,,,,,ENT852461415870,2487500
TXN-001294,CUS-0107,9961387303,2026-07-27 02:48,ATM,debit,20000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT359010675457,126500
TXN-005519,CUS-0447,9988158943,2026-07-27 02:49,POS,debit,7800,Filling Station (fictional),,POS purchase,successful,yes,,,,,,ENT957384728284,72200
TXN-005994,CUS-0485,9974291653,2026-07-27 03:04,POS,debit,3500,Pharmacy Plus (fictional),,POS purchase,successful,yes,,,,,,ENT496159411579,2494000
TXN-001922,CUS-0157,9984980730,2026-07-27 03:20,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT299306749106,899000
TXN-002472,CUS-0201,9915856052,2026-07-27 03:20,USSD,debit,500,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT422989037040,899500
TXN-004138,CUS-0336,9952764504,2026-07-27 03:26,ATM,debit,20000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT871306644065,10000
TXN-002815,CUS-0228,9954375149,2026-07-27 04:04,TRANSFER,debit,5000,Titilayo O*****e,Fictional Trust Bank,Transfer,successful,yes,yes,,,,,ENT816027012108,10000
TXN-002648,CUS-0215,9948992789,2026-07-27 04:28,POS,debit,7800,StreamFlix (fictional),,POS purchase,successful,yes,,,,,,ENT319122200392,72200
TXN-001160,CUS-0096,9991804418,2026-07-27 04:39,WEB,debit,2500,StreamFlix (fictional),,Online card payment,successful,yes,,,,,,ENT105725167929,397500
TXN-003878,CUS-0314,9990571386,2026-07-27 04:48,TRANSFER,debit,20000,Ibrahim O******i,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT973283330828,130000
TXN-004132,CUS-0336,9952764504,2026-07-27 05:11,WEB,debit,15000,Lekki Luxury Stores,,Online card payment,successful,yes,,,,,,ENT435670869173,495000
TXN-005956,CUS-0482,9931572769,2026-07-27 05:56,TRANSFER,debit,100000,Chinedu B****e,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT644029603107,470100
TXN-002877,CUS-0233,9907462096,2026-07-27 06:36,ATM,debit,10000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT178374625264,57500
TXN-005532,CUS-0448,9949863391,2026-07-27 06:37,USSD,debit,1000,Airtime (fictional network),,Airtime purchase,successful,yes,,,,,,ENT783179560956,34000
TXN-004518,CUS-0366,9961438798,2026-07-27 06:44,WEB,debit,9900,Bolt-like Rides (fictional),,Online card payment,successful,yes,,,,,,ENT140539266808,50100
TXN-001945,CUS-0159,9941946065,2026-07-27 06:45,POS,debit,3500,StreamFlix (fictional),,POS purchase,successful,yes,,,,,,ENT349586671008,73000
TXN-003455,CUS-0279,9955326148,2026-07-27 06:46,TRANSFER,debit,10000,Esther O*****e,Placeholder Bank,Transfer,successful,yes,yes,,,,,ENT555460719198,70000
TXN-004220,CUS-0343,9922438945,2026-07-27 06:46,ATM,debit,20000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT909998246410,380000
TXN-004566,CUS-0371,9907694305,2026-07-27 06:56,TRANSFER,debit,5000,Hauwa A***u,Quick Fictional Bank,Transfer,successful,yes,yes,,,,,ENT179126459890,75000
TXN-005840,CUS-0472,9933859016,2026-07-27 07:05,ATM,debit,40000,ENTIN ATM,,ATM withdrawal,successful,yes,,yes,,,,ENT455819061133,832200
TXN-001105,CUS-0091,9981013315,2026-07-27 07:36,POS,debit,45000,Market Stall POS,,POS purchase,successful,yes,,,,,,ENT838107111457,855000
TXN-003097,CUS-0250,9922213933,2026-07-27 07:36,ATM,debit,20000,Other bank ATM,,ATM withdrawal,successful,yes,,no,,,,ENT718926782791,130000
